ticket_id,booking_id,ticket_type,queue,request_type,created_at,created_date,created_hour,created_weekday,resolved_at,resolved_date,turnaround_minutes_generated,has_accepted_refund,has_out_of_pocket_refund,is_weekend,resolved_same_day,tickets_on_booking,is_repeat_contact_booking,contact_seq,hours_since_prev_contact
7dde6c09-bb98-40f2-8989-46957dc3a371,204898661,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:15:55.353,2022-07-02,21,Saturday,2022-07-02 21:32:55.353,2022-07-02,17.0,False,False,True,True,1,False,1,
56eca447-7b78-4339-b8f4-0dab5e1c8e13,218911506,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:16:37.848,2022-07-02,21,Saturday,2022-07-02 21:47:37.848,2022-07-02,31.0,False,False,True,True,2,True,1,
81ad0ccc-d004-4c6b-8f1a-d0f35d2b4a55,209612865,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:18:43.298,2022-07-02,21,Saturday,2022-07-02 21:41:43.298,2022-07-02,23.0,False,False,True,True,1,False,1,
edea2b5b-6ebb-4597-9899-b7ef05f5ecd0,192495017,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 21:19:04.540,2022-07-02,21,Saturday,2022-07-02 21:46:04.540,2022-07-02,27.0,False,False,True,True,4,True,4,2.2431180555555557
eae0dd5e-2c10-452f-924f-313519717dce,206014633,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:19:31.521,2022-07-02,21,Saturday,2022-07-02 21:43:31.521,2022-07-02,24.0,False,False,True,True,1,False,1,
e0cf1587-9ca3-447f-a98f-c9a2bc5a5703,245105916,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:19:42.938,2022-07-02,21,Saturday,2022-07-02 21:49:42.938,2022-07-02,30.0,False,False,True,True,1,False,1,
8496917c-5803-4eca-85a9-3f5b5d33cb74,240716586,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:20:03.014,2022-07-02,21,Saturday,2022-07-02 22:01:03.014,2022-07-02,41.0,False,False,True,True,1,False,1,
b10b8049-0cbd-4294-b005-05eb9d98f272,238656440,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:20:19.139,2022-07-02,21,Saturday,2022-07-02 22:04:19.139,2022-07-02,44.0,False,False,True,True,1,False,1,
2ea0ba28-3859-4d91-b539-03edcf31357e,247520119,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:22:44.404,2022-07-02,21,Saturday,2022-07-02 21:45:44.404,2022-07-02,23.0,False,False,True,True,1,False,1,
582f9bac-5825-4f95-950b-28190d7965fc,244191101,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:22:59.806,2022-07-02,21,Saturday,2022-07-02 21:58:59.806,2022-07-02,36.0,False,False,True,True,1,False,1,
15cb1644-abbc-4d38-b249-cf63ec49edf0,236911213,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 21:23:44.093,2022-07-02,21,Saturday,2022-07-02 21:40:44.093,2022-07-02,17.0,False,False,True,True,4,True,4,8.388824722222223
3462da3b-0c38-430c-8093-86693a9f3b20,245060343,Helpdesk - KO,KO,Not specified,2022-07-02 21:23:45.395,2022-07-02,21,Saturday,2022-07-02 21:43:45.395,2022-07-02,20.0,False,False,True,True,1,False,1,
c6456d02-4c2a-4d8e-9a38-c37d2d05c9da,244869768,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:25:55.218,2022-07-02,21,Saturday,2022-07-02 21:40:55.218,2022-07-02,15.0,False,False,True,True,1,False,1,
4dfe1106-1500-4ed7-b958-f439f17b2a85,247285445,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:27:45.588,2022-07-02,21,Saturday,2022-07-02 22:05:45.588,2022-07-02,38.0,False,False,True,True,1,False,1,
2ff71966-e385-47a7-b82e-5e307ec5cb39,233964115,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:29:18.467,2022-07-02,21,Saturday,2022-07-02 21:58:18.467,2022-07-02,29.0,False,False,True,True,1,False,1,
dc8a0f1e-5f31-4979-b52f-998328a4ec7a,239350551,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:29:33.852,2022-07-02,21,Saturday,2022-07-02 22:10:33.852,2022-07-02,41.0,False,False,True,True,1,False,1,
c829fa03-4e6f-490d-b12b-38143a7ff11b,244985114,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:29:48.151,2022-07-02,21,Saturday,2022-07-02 22:08:48.151,2022-07-02,39.0,False,False,True,True,1,False,1,
98d89e1a-70be-497b-b4ba-ffc9f5a62585,247615632,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:30:17.123,2022-07-02,21,Saturday,2022-07-02 21:53:17.123,2022-07-02,23.0,False,False,True,True,1,False,1,
e0ed14fc-62f5-4413-ba5c-fb8ac61c3d8b,247555264,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:30:35.954,2022-07-02,21,Saturday,2022-07-02 22:08:35.954,2022-07-02,38.0,False,False,True,True,1,False,1,
f9e5bebd-df9e-4e45-a11f-81120b64a24b,228669925,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:32:15.246,2022-07-02,21,Saturday,2022-07-02 21:49:15.246,2022-07-02,17.0,False,False,True,True,1,False,1,
396b81a5-5a74-40fc-8ac2-f9f79b45f6f8,247670566,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 21:33:59.928,2022-07-02,21,Saturday,2022-07-02 21:55:59.928,2022-07-02,22.0,False,False,True,True,1,False,1,
dc8fa1d9-a4ad-478b-bd59-9f1363493df4,237468132,Helpdesk International - Refund requests,International,Refund,2022-07-02 21:34:55.700,2022-07-02,21,Saturday,2022-07-02 22:14:55.700,2022-07-02,40.0,False,False,True,True,1,False,1,
5a91f181-4f13-4bf8-a67d-7ac5c4d5aa12,246097434,Helpdesk - JA,JA,Not specified,2022-07-02 21:36:09.395,2022-07-02,21,Saturday,2022-07-02 22:02:09.395,2022-07-02,26.0,False,False,True,True,1,False,1,
ca00d0bf-7474-40c8-b794-5cdd7559e821,167420242,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:36:14.954,2022-07-02,21,Saturday,2022-07-02 22:03:14.954,2022-07-02,27.0,False,False,True,True,1,False,1,
57e65a07-c90e-40f3-8daa-9e8b899fe3b6,246708957,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 21:37:58.236,2022-07-02,21,Saturday,2022-07-02 22:22:58.236,2022-07-02,45.0,False,False,True,True,1,False,1,
df5a6d30-d946-4d98-b9e4-4f353da06a61,247671710,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:38:59.347,2022-07-02,21,Saturday,2022-07-02 22:04:59.347,2022-07-02,26.0,False,False,True,True,1,False,1,
049df41e-c58e-44f2-ad3f-3b2f3bba42da,242922449,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:39:07.363,2022-07-02,21,Saturday,2022-07-02 22:15:07.363,2022-07-02,36.0,False,False,True,True,1,False,1,
b6d88710-7076-40e5-babb-b888e99b2ed8,247366779,Helpdesk International - Refund requests,International,Refund,2022-07-02 21:41:13.726,2022-07-02,21,Saturday,2022-07-02 22:15:13.726,2022-07-02,34.0,False,False,True,True,2,True,1,
9ed18efa-f3cd-46a1-9d84-f7fd7450ade0,244817562,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 21:43:37.674,2022-07-02,21,Saturday,2022-07-02 22:22:37.674,2022-07-02,39.0,False,False,True,True,2,True,2,7.509766666666667
d8357977-d0c5-4096-b4aa-5e58dbe04d68,243871188,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:47:36.910,2022-07-02,21,Saturday,2022-07-02 22:18:36.910,2022-07-02,31.0,False,False,True,True,1,False,1,
987e310e-6b1b-4a5c-96b0-3c85a0d43ae0,232254462,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 21:47:41.680,2022-07-02,21,Saturday,2022-07-02 22:11:41.680,2022-07-02,24.0,False,False,True,True,1,False,1,
e46d9377-3b9b-4ada-8ab9-8796cd76fa66,242762674,Helpdesk International - Refund requests,International,Refund,2022-07-02 21:49:32.010,2022-07-02,21,Saturday,2022-07-02 22:10:32.010,2022-07-02,21.0,False,False,True,True,1,False,1,
d72f6d90-95e2-4661-a98d-30ebf713abba,235105244,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 21:49:54.879,2022-07-02,21,Saturday,2022-07-02 22:09:54.879,2022-07-02,20.0,False,False,True,True,1,False,1,
9d2d0040-68c0-4b9d-a671-a15594805833,227795282,Helpdesk - KO,KO,Not specified,2022-07-02 21:49:57.403,2022-07-02,21,Saturday,2022-07-02 22:06:57.403,2022-07-02,17.0,False,False,True,True,1,False,1,
37d37cca-9101-4cf8-a985-b4446446873c,246108742,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:50:29.773,2022-07-02,21,Saturday,2022-07-02 22:11:29.773,2022-07-02,21.0,False,False,True,True,1,False,1,
f0ade914-10e0-44c6-a46a-3a1a77922aa2,247265084,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:51:57.090,2022-07-02,21,Saturday,2022-07-02 22:15:57.090,2022-07-02,24.0,False,False,True,True,1,False,1,
1eeb48d8-ee32-40d9-baf4-7b6a284a98b6,225704028,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:52:43.908,2022-07-02,21,Saturday,2022-07-02 22:33:43.908,2022-07-02,41.0,False,False,True,True,1,False,1,
e3085e77-24b3-4e1b-a0e3-c507dc2cbded,237565042,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:53:45.523,2022-07-02,21,Saturday,2022-07-02 22:13:45.523,2022-07-02,20.0,False,False,True,True,1,False,1,
99661834-941c-4609-a6b4-98db9d15fc3a,212469609,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:56:17.362,2022-07-02,21,Saturday,2022-07-02 22:19:17.362,2022-07-02,23.0,False,False,True,True,1,False,1,
833976e3-0e25-4e5f-a496-c84031b766c2,206883171,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:57:19.619,2022-07-02,21,Saturday,2022-07-02 22:19:19.619,2022-07-02,22.0,False,False,True,True,1,False,1,
be50947c-b146-40c2-92df-92c999ef5309,242326337,Helpdesk International - Refund requests,International,Refund,2022-07-02 21:57:55.321,2022-07-02,21,Saturday,2022-07-02 22:21:55.321,2022-07-02,24.0,False,False,True,True,4,True,4,27.824315833333333
aa641e27-ebce-4664-812f-7519382c858e,246105475,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 21:59:11.872,2022-07-02,21,Saturday,2022-07-02 22:41:11.872,2022-07-02,42.0,False,False,True,True,1,False,1,
a31fad43-0734-4a0e-96cf-09cb15d7be64,240917721,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:59:24.799,2022-07-02,21,Saturday,2022-07-02 22:30:24.799,2022-07-02,31.0,False,False,True,True,2,True,2,2.2988644444444444
f03ba2c6-0708-4245-8751-543172cbe24f,242310673,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 21:59:54.823,2022-07-02,21,Saturday,2022-07-02 22:18:54.823,2022-07-02,19.0,False,False,True,True,1,False,1,
fbb73c54-a53b-4ec6-828a-6195682f2cb1,247580333,Helpdesk International - Refund requests,International,Refund,2022-07-02 22:05:01.439,2022-07-02,22,Saturday,2022-07-02 22:48:01.439,2022-07-02,43.0,False,False,True,True,1,False,1,
0cceed8f-9f6c-480b-97a5-f4d2ca63d060,247336705,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:05:45.164,2022-07-02,22,Saturday,2022-07-02 22:36:45.164,2022-07-02,31.0,False,False,True,True,1,False,1,
c3ec897c-fd8d-4248-a391-6a12763024ae,218328066,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:06:08.216,2022-07-02,22,Saturday,2022-07-02 22:42:08.216,2022-07-02,36.0,False,False,True,True,1,False,1,
7f1cee7f-1664-4440-be66-acd2f0dceaa9,243772859,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:07:12.810,2022-07-02,22,Saturday,2022-07-02 22:52:12.810,2022-07-02,45.0,False,False,True,True,3,True,1,
da25fbaf-3d10-442d-9efb-09f50e6e0126,247298260,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 22:07:16.882,2022-07-02,22,Saturday,2022-07-02 22:47:16.882,2022-07-02,40.0,False,False,True,True,2,True,2,23.485219722222222
18a9a715-f0d3-45bc-92e0-6a8bc419b59f,238619051,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:07:18.109,2022-07-02,22,Saturday,2022-07-02 22:27:18.109,2022-07-02,20.0,False,False,True,True,1,False,1,
f058aef8-15f6-4289-afa2-63af6110c3da,240818237,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:07:21.744,2022-07-02,22,Saturday,2022-07-02 22:33:21.744,2022-07-02,26.0,False,False,True,True,1,False,1,
4bad251b-e9f2-46c0-9c26-0bd00fa8476c,244168628,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:08:27.910,2022-07-02,22,Saturday,2022-07-02 22:44:27.910,2022-07-02,36.0,False,False,True,True,1,False,1,
77611471-4783-4517-9853-676a5f9e57b6,221160500,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:12:29.847,2022-07-02,22,Saturday,2022-07-02 22:39:29.847,2022-07-02,27.0,False,False,True,True,1,False,1,
fb5e818e-7dd6-4452-9da7-876c29c1340e,247686032,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:13:20.486,2022-07-02,22,Saturday,2022-07-02 22:28:20.486,2022-07-02,15.0,False,False,True,True,1,False,1,
7519285a-4ebe-4da7-81e3-83f4e2cec9b8,246430877,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:17:25.560,2022-07-02,22,Saturday,2022-07-02 22:59:25.560,2022-07-02,42.0,False,False,True,True,1,False,1,
5a91fd67-d8b0-4d14-a1d3-e63f54f9488d,237257328,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:18:44.589,2022-07-02,22,Saturday,2022-07-02 22:57:44.589,2022-07-02,39.0,False,False,True,True,1,False,1,
e6ded6ed-60b2-400f-8900-76065f548402,244669315,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 22:20:08.760,2022-07-02,22,Saturday,2022-07-02 22:50:08.760,2022-07-02,30.0,False,False,True,True,1,False,1,
abde8fa8-5ee9-43a9-ac6c-f070cc477ea0,207743943,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 22:21:34.747,2022-07-02,22,Saturday,2022-07-02 23:00:34.747,2022-07-02,39.0,False,False,True,True,1,False,1,
0cf805c6-ab44-43fa-8f2e-ccbba00648e2,237333228,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:21:40.433,2022-07-02,22,Saturday,2022-07-02 23:01:40.433,2022-07-02,40.0,False,False,True,True,1,False,1,
82d4db9b-78ea-4009-a79a-b8c10bf8d631,243645292,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:25:35.183,2022-07-02,22,Saturday,2022-07-02 22:45:35.183,2022-07-02,20.0,False,False,True,True,1,False,1,
49ece916-ac7e-4472-8dea-09897286e760,229642303,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:26:15.152,2022-07-02,22,Saturday,2022-07-02 22:42:15.152,2022-07-02,16.0,False,False,True,True,2,True,1,
4fda6fbf-22fe-4525-a317-d63cd7b0579c,229642303,Helpdesk International - Refund requests,International,Refund,2022-07-02 22:27:08.779,2022-07-02,22,Saturday,2022-07-02 22:47:08.779,2022-07-02,20.0,False,False,True,True,2,True,2,0.01489638888888889
ff59c938-ae0a-4a88-90c2-613af94f9818,236938504,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:29:33.791,2022-07-02,22,Saturday,2022-07-02 23:13:33.791,2022-07-02,44.0,False,False,True,True,1,False,1,
d212cae8-5a3c-4044-b179-c43d998f1b91,246738877,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:31:19.314,2022-07-02,22,Saturday,2022-07-02 22:59:19.314,2022-07-02,28.0,False,False,True,True,1,False,1,
3450bed2-ec47-40b0-a582-1ae0dcf967af,241839818,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:33:40.226,2022-07-02,22,Saturday,2022-07-02 22:50:40.226,2022-07-02,17.0,False,False,True,True,3,True,2,49.94469777777778
0380cc76-e8e3-4899-b415-d003ca440b40,233886631,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:34:06.726,2022-07-02,22,Saturday,2022-07-02 22:50:06.726,2022-07-02,16.0,False,False,True,True,1,False,1,
0f79dc9a-6991-46cf-81ff-2354573bfc3c,247626302,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:34:48.592,2022-07-02,22,Saturday,2022-07-02 23:06:48.592,2022-07-02,32.0,False,False,True,True,1,False,1,
8d1a0f7b-b93b-4ffb-8d0a-59886238bcc3,200183852,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:35:06.597,2022-07-02,22,Saturday,2022-07-02 23:04:06.597,2022-07-02,29.0,False,False,True,True,1,False,1,
41fc6c02-11fc-4f2b-b6c9-10e6658222ee,244786982,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:36:33.431,2022-07-02,22,Saturday,2022-07-02 23:17:33.431,2022-07-02,41.0,False,False,True,True,1,False,1,
e7bc3c07-6f7e-412b-9056-27d9fdaa1a40,241839818,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:37:08.144,2022-07-02,22,Saturday,2022-07-02 23:21:08.144,2022-07-02,44.0,False,False,True,True,3,True,3,0.057755
f9fe2958-d232-4663-af82-826a42f9a39f,247273389,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:37:26.027,2022-07-02,22,Saturday,2022-07-02 23:04:26.027,2022-07-02,27.0,False,False,True,True,1,False,1,
abbdaa24-f948-4abd-b04b-8a49ce98e11c,242888569,Helpdesk International - Refund requests,International,Refund,2022-07-02 22:40:02.987,2022-07-02,22,Saturday,2022-07-02 23:19:02.987,2022-07-02,39.0,False,False,True,True,1,False,1,
089febcd-5203-4f62-93ec-56cd807cf0b0,245865895,Helpdesk International - Refund requests,International,Refund,2022-07-02 22:40:22.362,2022-07-02,22,Saturday,2022-07-02 23:13:22.362,2022-07-02,33.0,False,False,True,True,2,True,2,52.24958722222222
102bb0e0-3090-4221-ab5b-db3dafb29b40,244703778,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:41:47.034,2022-07-02,22,Saturday,2022-07-02 23:04:47.034,2022-07-02,23.0,False,False,True,True,2,True,2,77.39868416666665
8ebaf89c-bc9f-4182-a68f-571c47f87a18,242953150,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:42:39.976,2022-07-02,22,Saturday,2022-07-02 23:06:39.976,2022-07-02,24.0,False,False,True,True,3,True,3,77.083305
ecb6cd08-d076-43bf-8573-0b090cdd6799,246438951,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:46:38.663,2022-07-02,22,Saturday,2022-07-02 23:04:38.663,2022-07-02,18.0,False,False,True,True,1,False,1,
0dc73a65-095f-4580-b3ae-338a777ed8e4,245261577,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:47:54.984,2022-07-02,22,Saturday,2022-07-02 23:20:54.984,2022-07-02,33.0,False,False,True,True,1,False,1,
b65f9ecc-1ce5-45e5-9770-1d3965cc2b73,241068465,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:48:34.251,2022-07-02,22,Saturday,2022-07-02 23:24:34.251,2022-07-02,36.0,False,False,True,True,1,False,1,
631bb03c-8855-4419-bc79-c6bb9b615db1,247677892,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:50:02.073,2022-07-02,22,Saturday,2022-07-02 23:12:02.073,2022-07-02,22.0,False,False,True,True,1,False,1,
3afc3ea7-ced3-4809-a55c-cfb0506a8f3d,245722092,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:51:43.997,2022-07-02,22,Saturday,2022-07-02 23:31:43.997,2022-07-02,40.0,False,False,True,True,1,False,1,
ec41dc86-fdcf-4f73-80d3-3b21968f79d7,247384467,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:52:03.670,2022-07-02,22,Saturday,2022-07-02 23:21:03.670,2022-07-02,29.0,False,False,True,True,1,False,1,
73dd0539-47c5-498b-bb88-f0bb5f3c02b4,226754869,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:53:27.722,2022-07-02,22,Saturday,2022-07-02 23:20:27.722,2022-07-02,27.0,False,False,True,True,2,True,1,
37fa87bb-9d3e-4fba-8bcd-3d0c75d454e4,247336562,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:53:29.868,2022-07-02,22,Saturday,2022-07-02 23:34:29.868,2022-07-02,41.0,False,False,True,True,1,False,1,
592c4301-edcb-401a-b0cf-38547acdc2a3,214959008,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 22:54:18.256,2022-07-02,22,Saturday,2022-07-02 23:12:18.256,2022-07-02,18.0,False,False,True,True,1,False,1,
6d57621c-633e-4c37-9918-a6ea0091890b,239221620,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:55:14.183,2022-07-02,22,Saturday,2022-07-02 23:24:14.183,2022-07-02,29.0,False,False,True,True,1,False,1,
c93e92fd-64f6-41cb-824d-baa82a642300,247253281,Helpdesk International - Refund requests,International,Refund,2022-07-02 22:56:19.081,2022-07-02,22,Saturday,2022-07-02 23:29:19.081,2022-07-02,33.0,False,False,True,True,1,False,1,
00b55f5c-f5cb-413a-860d-782a6b18426e,241148017,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 22:56:29.782,2022-07-02,22,Saturday,2022-07-02 23:30:29.782,2022-07-02,34.0,False,False,True,True,1,False,1,
129f3d5e-c72b-4beb-a0fd-a919e362b7c1,241142759,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 22:59:27.981,2022-07-02,22,Saturday,2022-07-02 23:34:27.981,2022-07-02,35.0,False,False,True,True,2,True,1,
7364a1ec-41ff-41a4-9baa-73a6cbd6efb2,236969722,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:02:23.162,2022-07-02,23,Saturday,2022-07-02 23:25:23.162,2022-07-02,23.0,False,False,True,True,1,False,1,
8001da24-5b98-4c2e-bff7-8970f6371477,246898234,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:02:35.615,2022-07-02,23,Saturday,2022-07-02 23:47:35.615,2022-07-02,45.0,False,False,True,True,1,False,1,
3d7adbaf-a1b3-4c2d-bb0b-b285ac755024,228926621,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:03:04.973,2022-07-02,23,Saturday,2022-07-02 23:35:04.973,2022-07-02,32.0,False,False,True,True,1,False,1,
3c61356a-3af7-45c3-acb1-ae6cfda531ef,226933586,Helpdesk International - Refund requests,International,Refund,2022-07-02 23:06:07.542,2022-07-02,23,Saturday,2022-07-02 23:31:07.542,2022-07-02,25.0,False,False,True,True,3,True,3,12.034349444444445
3eebe616-884a-4b59-b234-a74eef7e70c4,243621191,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 23:06:33.515,2022-07-02,23,Saturday,2022-07-02 23:23:33.515,2022-07-02,17.0,False,False,True,True,1,False,1,
42da72af-3290-4fa3-9944-d1afc0c536a3,237873966,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 23:13:44.549,2022-07-02,23,Saturday,2022-07-02 23:54:44.549,2022-07-02,41.0,False,False,True,True,1,False,1,
07ec4127-1680-4302-8761-8524e7909133,225234570,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:14:45.176,2022-07-02,23,Saturday,2022-07-02 23:40:45.176,2022-07-02,26.0,False,False,True,True,1,False,1,
30b3cc64-a522-4f8d-b393-9e2524548ddf,229002884,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:15:12.261,2022-07-02,23,Saturday,2022-07-02 23:56:12.261,2022-07-02,41.0,False,False,True,True,1,False,1,
d731abec-5314-4aae-8a93-5c402ac89957,247530668,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 23:17:58.757,2022-07-02,23,Saturday,2022-07-02 23:58:58.757,2022-07-02,41.0,False,False,True,True,1,False,1,
c96e2ed6-a3de-46cc-b354-591c2ede15e6,244598937,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 23:18:22.979,2022-07-02,23,Saturday,2022-07-02 23:58:22.979,2022-07-02,40.0,False,False,True,True,1,False,1,
807a6e71-8661-44b2-85de-8805292e16a1,247685460,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 23:18:24.856,2022-07-02,23,Saturday,2022-07-02 23:48:24.856,2022-07-02,30.0,False,False,True,True,1,False,1,
a6ef8e62-5102-4c9d-9026-48e7cc5eab13,232221880,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 23:18:39.757,2022-07-02,23,Saturday,2022-07-02 23:36:39.757,2022-07-02,18.0,False,False,True,True,2,True,2,37.28236777777778
975d9694-e0a9-4665-a02d-e433dda289d1,245304873,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 23:20:40.568,2022-07-02,23,Saturday,2022-07-02 23:59:40.568,2022-07-02,39.0,False,False,True,True,1,False,1,
cccc17e0-ec29-4176-90c8-d471e386413f,234992043,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:22:50.439,2022-07-02,23,Saturday,2022-07-03 00:00:50.439,2022-07-03,38.0,False,False,True,False,2,True,2,3.7859566666666664
045b2451-05cb-4b5c-8dff-609582e0cfb1,220245135,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 23:24:15.974,2022-07-02,23,Saturday,2022-07-02 23:56:15.974,2022-07-02,32.0,False,False,True,True,1,False,1,
2e173f63-4def-4c01-af37-ccd197a511a1,246796803,Helpdesk EN - Refund requests,EN,Refund,2022-07-02 23:25:44.658,2022-07-02,23,Saturday,2022-07-03 00:05:44.658,2022-07-03,40.0,False,False,True,False,1,False,1,
64f6388a-bb96-4c09-9b01-96a0a0bab76d,247690289,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:26:21.664,2022-07-02,23,Saturday,2022-07-02 23:44:21.664,2022-07-02,18.0,False,False,True,True,1,False,1,
767ebd83-7804-442f-a7d0-00d587b0aac5,225649182,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:31:41.739,2022-07-02,23,Saturday,2022-07-03 00:00:41.739,2022-07-03,29.0,False,False,True,False,1,False,1,
e16636a0-9274-4905-8637-06c68114b13f,230853997,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:32:12.877,2022-07-02,23,Saturday,2022-07-02 23:54:12.877,2022-07-02,22.0,False,False,True,True,1,False,1,
56f3d3fb-9b9e-4401-8c47-a0e4374f37a7,239753910,Helpdesk International - Non-refund requests,International,Non-refund,2022-07-02 23:39:06.432,2022-07-02,23,Saturday,2022-07-03 00:23:06.432,2022-07-03,44.0,False,False,True,False,1,False,1,
449ed320-f5f6-4dd2-8763-742fe2de6b6b,236987289,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-07-02 23:43:51.100,2022-07-02,23,Saturday,2022-07-02 23:58:51.100,2022-07-02,15.0,False,False,True,True,1,False,1,
